glottocode,name,level,iso639_3,family_id,family_name,parent_id,parent_name,macroareas,countries,latitude,longitude
miju1243,Kman,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxj,sino1245,Sino-Tibetan,gema1234,Kman-Meyor,Eurasia,China;India,28.4732,97.0444
nucl1458,Monumbo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxk,monu1249,Bogia,monu1249,Bogia,Papunesia,Papua New Guinea,-4.2717,144.95
maxi1236,Maxi Gbe,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxl,atla1278,Atlantic-Congo,fong1244,Fongbeic,Africa,Benin;Togo,7.57292,1.78181
mera1242,Meramera,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxm,aust1307,Austronesian,naka1266,Nakanai-Meramera,Papunesia,Papua New Guinea,-4.97468,151.528
moii1235,Moi (Indonesia),"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxn,west1493,West Bird's Head,sege1236,Seget-Moi,Papunesia,Indonesia,-0.96532,131.52
mbow1246,Mbowe,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxo,atla1278,Atlantic-Congo,east2747,Eastern Greater Luyana,Africa,Zambia,-14.2941,23.9819
tlah1239,Tlahuitoltepec Mixe,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxp,mixe1284,Mixe-Zoque,lowl1268,Lowland-Midland-South Highland Mixe,North America,Mexico,16.9634,-96.1186
juqu1238,Juquila Mixe,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxq,mixe1284,Mixe-Zoque,midl1241,Midland Mixe,North America,Mexico,16.8912,-95.8484
muri1259,Murik (Malaysia),"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxr,aust1307,Austronesian,kaya1336,Kayan-Murik,Papunesia,Malaysia,3.7519,114.434
huit1252,Huitepec Mixtec,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxs,otom1299,Otomanguean,teoz1234,Teozacoalco Mixtec,North America,Mexico,16.9476,-97.1236
jami1235,Jamiltepec Mixtec,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxt,otom1299,Otomanguean,east2746,East Coast Mixtec,North America,Mexico,16.2279,-97.8417
mada1293,Mada (Cameroon),"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxu,afro1255,Afro-Asiatic,mada1300,Madaic,Africa,Cameroon,10.8806,14.1142
metl1238,Metlatónoc Mixtec,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxv,otom1299,Otomanguean,coic1240,Coicoyan-Metlatonoc,North America,Mexico,17.1947,-98.35138
namo1246,Namo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxw,more1255,Yam,namo1249,Namo-Len,Papunesia,Papua New Guinea,-9.12416,141.824
maho1249,Mahou,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxx,mand1469,Mande,mani1303,Maninka-Mori,Africa,Côte d'Ivoire;Guinea,8.3548,-7.57109
sout3002,Southeastern Nochixtlán Mixtec,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxy,otom1299,Otomanguean,sout3400,Southeastern Alta Mixtec,North America,Mexico,17.21219,-97.01454
cent2072,Central Masela,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mxz,aust1307,Austronesian,mase1249,Masela-South Babar,Papunesia,Indonesia,-8.15414,129.865
nucl1310,Burmese,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mya,sino1245,Sino-Tibetan,nucl1811,Nuclear Mranmaic,Eurasia,Bangladesh;Myanmar;Thailand,20.7926,93.9665
mbay1241,Mbay,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myb,cent2225,Central Sudanic,sido1234,Sido,Africa,Central African Republic;Nigeria;Chad,8.23066,15.7328
maye1238,Mayeka,"LanguoidLevel(ordinal=3, id='dialect', description='any variety which is not a language')",myc,atla1278,Atlantic-Congo,ngbi1238,Ngbinda-Mayeka,Africa,"Congo, The Democratic Republic of the",4.0,24.0
mara1407,Maramba,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myd,book1242,Bookkeeping,book1242,Bookkeeping,Papunesia,Papua New Guinea,-4.23908,143.735
myen1241,Myene,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mye,atla1278,Atlantic-Congo,b10b1234,B10-B30,Africa,Gabon,-1.48741,9.50247
bamb1262,Bambassi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myf,maoo1243,Blue Nile Mao,maoo1243,Blue Nile Mao,Africa,Ethiopia,9.82554,34.6522
mant1267,Manta,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myg,atla1278,Atlantic-Congo,sout3181,Southwest Grassfields,Africa,Cameroon,6.0213,9.59489
maka1318,Makah,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myh,waka1280,Wakashan,maka1326,Makah-Nitinat,North America,United States,48.3258,-124.616
mina1267,Mina (India),"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myi,book1242,Bookkeeping,book1242,Bookkeeping,Eurasia,India,23.7425,74.5977
mang1387,Mangayat,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myj,atla1278,Atlantic-Congo,fero1243,Feroge-Mangaya,Africa,South Sudan,8.38023,25.9024
mama1271,Mamara Senoufo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myk,atla1278,Atlantic-Congo,nort3254,North Senufo,Africa,Burkina Faso;Mali,12.4871,-5.28245
moma1242,Moma,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myl,aust1307,Austronesian,kula1284,Kulawi,Papunesia,Indonesia,-1.4313,120.009
meen1242,Me'en,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mym,surm1244,Surmic,past1248,Pastoral Surmic,Africa,Ethiopia,6.63207,35.6255
anfi1235,Anfillo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myo,gong1255,Ta-Ne-Omotic,gong1256,Kefoid,Africa,Ethiopia,8.568,34.647
pira1253,Pirahã,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myp,,,,,South America,Brazil,-6.77713,-61.8167
muni1258,Muniche,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myr,,,,,South America,Peru,-5.7441796,-76.426712
mesm1243,Mesmes,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mys,afro1255,Afro-Asiatic,inor1239,Peripheral Western Gurage,Africa,Ethiopia,7.53825,37.5742
mund1330,Mundurukú,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myu,tupi1275,Tupian,mund1329,Mundurukuic,South America,Brazil,-8.41095,-57.691
erzy1239,Erzya,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myv,ural1272,Uralic,mord1256,Mordvin,Eurasia,Azerbaijan;Belarus;Estonia;Kazakhstan;Lithuania;Latvia;Russian Federation;Ukraine,52.8548,45.3901
muyu1244,Muyuw,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myw,aust1307,Austronesian,kili1271,Kilivila-Muyuw,Papunesia,Papua New Guinea,-9.195,152.731
masa1299,Masaaba,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myx,atla1278,Atlantic-Congo,nort3404,Northern Luyia,Africa,Kenya;Uganda,1.05906,34.2829
macu1260,Macuna,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myy,tuca1253,Tucanoan,sout3006,Barasano-Eduria-Macuna,South America,Brazil;Colombia,-0.14459,-70.0749
clas1253,Classical Mandaic,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",myz,afro1255,Afro-Asiatic,mand1468,Macro-Mandaic,Eurasia,"Iran, Islamic Republic of",36.1203,49.5659
sant1436,Santa María Zacatepec Mixtec,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mza,otom1299,Otomanguean,west2832,West Coast Mixtec,North America,Mexico,16.7003,-97.9484
tumz1238,Tumzabt,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzb,afro1255,Afro-Asiatic,moza1250,Northern Saharan Oasis Berber,Africa,Algeria,32.5014,3.85035
mada1271,Madagascar Sign Language,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzc,sign1238,Sign Language,norw1261,Norwegian Sign,Africa,Madagascar,-19.04,46.87
mali1280,Malimba,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzd,atla1278,Atlantic-Congo,dual1245,Duala-Malimba,Africa,Cameroon,3.67696,9.67186
mora1273,Morawa,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mze,mail1249,Mailuan,mail1249,Mailuan,Papunesia,Papua New Guinea,-10.1321,148.671
mona1241,Monastic Sign Language,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzg,sign1238,Sign Language,auxi1235,Auxiliary Sign Systems,Eurasia,Holy See (Vatican City State),41.9026,12.452
wich1264,Güisnay,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzh,mata1289,Mataguayan,wich1261,Wichi,South America,"Argentina;Bolivia, Plurinational State of;Paraguay",-23.1633,-62.1757
ixca1246,Ixcatlán Mazatec,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzi,otom1299,Otomanguean,nort3406,Northern Baja Mazatec,North America,Mexico,18.1531,-96.5719
many1261,Manya,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzj,mand1469,Mande,kony1252,Konya-Manya,Africa,Guinea;Liberia,8.56186,-9.44257
nige1255,Western Mambila,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzk,atla1278,Atlantic-Congo,mamb1312,Mambila,Africa,Cameroon;Nigeria,6.69736,11.3161
maza1292,Mazatlán Mixe,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzl,mixe1284,Mixe-Zoque,lowl1263,Lowland Mixe,North America,Mexico,17.0156,-95.2833
nucl1240,Mumuye,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzm,atla1278,Atlantic-Congo,mumu1250,Mumuyic,Africa,Nigeria,8.90347,11.71545
maza1291,Mazanderani,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzn,indo1319,Indo-European,maza1305,Mazanderani-Shahmirzadi,Eurasia,"Iran, Islamic Republic of",36.241,52.3009
mati1253,Matipuhy,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzo,cari1283,Cariban,nucl1656,Nuclear Kuikuroan,South America,Brazil,-12.0456,-53.3994
movi1243,Movima,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzp,,,,,South America,"Bolivia, Plurinational State of",-13.8115,-65.6348
mori1269,Mori Atas,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzq,aust1307,Austronesian,inte1258,Interior Bungku-Tolaki,Papunesia,Indonesia,-2.2555,121.035
maru1252,Marúbo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzr,pano1259,Pano-Tacanan,maru1251,Marubo Subgroup,South America,Brazil,-6.60703,-72.4027
maca1262,Macanese,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzs,indo1319,Indo-European,luso1234,Luso-Asian Creole,Eurasia,China,22.1902,113.5379
mint1239,Mintil,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzt,aust1305,Austroasiatic,bate1268,Batekic,Eurasia,Malaysia,4.59376,101.986
inap1241,Itutang-Inapang,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzu,ramu1234,Ramu,tamo1242,Tamolan,Papunesia,Papua New Guinea,-4.67614,144.9
manz1243,Manza,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzv,atla1278,Atlantic-Congo,manz1242,Manzaic,Africa,Central African Republic,6.51218,18.7935
degg1238,Deg,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzw,atla1278,Atlantic-Congo,chak1272,Chakalic,Africa,Côte d'Ivoire;Ghana,8.43846,-2.28724
mawa1271,Mawayana,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzx,book1242,Bookkeeping,book1242,Bookkeeping,South America,Guyana,1.98815,-58.5046
moza1235,Mozambican Sign Language,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzy,sign1238,Sign Language,deaf1237,L1 Sign Language,Africa,Mozambique,-19.811,34.613
maia1251,Maiadomu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",mzz,aust1307,Austronesian,iama1238,Iamalelic,Papunesia,Papua New Guinea,-9.47132,150.76
naml1240,Namla,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",naa,naml1239,Namla-Tofanma,naml1239,Namla-Tofanma,Papunesia,Indonesia,-3.58,140.66
sout2994,Southern Nambikuára,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nab,namb1299,Nambiquaran,namb1300,Nambikwara Complex,South America,Brazil,-14.3707,-59.5187
nara1264,Narak,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nac,nucl1709,Nuclear Trans New Guinea,kand1306,Kandawo-Narak,Papunesia,Papua New Guinea,-5.5591,144.754
nija1242,Nijadali,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nad,book1242,Bookkeeping,book1242,Bookkeeping,Australia,Australia,-22.85576,120.83057
naka1263,Naka'ela,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nae,aust1307,Austronesian,ulat1237,Ulat Inai,Papunesia,Indonesia,-2.85543,128.516
naba1256,Nabak,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",naf,nucl1709,Nuclear Trans New Guinea,naba1257,Sankwep,Papunesia,Papua New Guinea,-6.42709,146.966
naga1394,Naga Pidgin,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nag,indo1319,Indo-European,assa1262,Eastern Kamrupa,Eurasia,India,25.2508,93.4438
nalu1240,Nalu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",naj,atla1278,Atlantic-Congo,nalu1241,Naluic,Africa,Guinea;Guinea-Bissau,11.0397,-14.8188
naka1262,Nakanai,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nak,aust1307,Austronesian,naka1266,Nakanai-Meramera,Papunesia,Papua New Guinea,-5.59931,150.888
nali1244,Nalik,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nal,aust1307,Austronesian,tung1294,Tungak-Nalik,Papunesia,Papua New Guinea,-2.94411,151.332
nang1259,Nangikurrunggurr,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nam,sout2772,Southern Daly,sout2772,Southern Daly,Australia,Australia,-14.268,131.237
naab1241,Naaba,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nao,sino1245,Sino-Tibetan,sher1260,Sherpaic,Eurasia,Nepal,27.6926,87.3409
neap1235,Continental Southern Italian,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nap,indo1319,Indo-European,ital1287,Italian Romance,Eurasia,Italy,39.2288,16.4225
nama1264,Nama (Namibia),"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",naq,khoe1240,Khoe-Kwadi,nort3245,North Khoekhoe,Africa,Botswana;Namibia;South Africa,-25.0747,17.9767
igut1238,Iguta,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nar,atla1278,Atlantic-Congo,nort3215,North-Central Jos,Africa,Nigeria,9.98505,8.81708
naas1242,Naasioi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nas,sout2948,South Bougainville,cent2394,Central Nasioi,Papunesia,Papua New Guinea,-6.46022,155.632
hung1276,Hungworo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nat,atla1278,Atlantic-Congo,kamu1261,Kamuku-Hungwarya,Africa,Nigeria,10.3243,6.3024
naur1243,Nauru,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nau,aust1307,Austronesian,kosr1239,Kosraean-Nauruan,Papunesia,Nauru,-0.52957,166.922
nava1243,Navajo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nav,atha1245,Athabaskan-Eyak-Tlingit,west2810,Western Southwestern Apachean,North America,United States,36.33,-109.38
nawu1242,Nawuri,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",naw,atla1278,Atlantic-Congo,moun1254,Mountain Oti North Guang,Africa,Ghana,8.45116,0.04947
nakw1240,Nakwi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nax,left1242,Left May,nimo1248,Nimo-Nakwi,Papunesia,Papua New Guinea,-4.27412,141.601
narr1259,Narrinyeri,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",nay,pama1250,Pama-Nyungan,yara1253,Yaraldi-Keramin-Yitha,Australia,Australia,-36.2301,140.158
coat1240,Coatepec Nahuatl,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",naz,utoa1244,Uto-Aztecan,nort3202,North Guerrero Nahuatl,North America,Mexico,18.32,-99.7114
